time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.1400000000000006,-0.02656986036831291,-0.010350188201335729,11.301541713038278,6.278749565088672,6.257891306457836,0.0,0.006557875483186367,-0.02180524529274364,2.3509286002410756,-0.018351425442578468,-0.058144197138328475,0.0,466.92693883859954,468.5671761868923,467.94495473916675,467.39802461712424
1.2000000000000006,-0.025703974030116823,-0.011743044123535447,11.443165049276661,6.277682934063648,6.254766139693688,0.0,0.022599791329178946,-0.024720580307988425,2.3698014612806055,-0.016652823518955556,-0.042115122428757396,0.0,415.58725075104326,416.98777404838415,415.55959162533105,415.70850090023197
1.2600000000000007,-0.0235539708340688,-0.013382556781445122,11.595185818042584,6.276748568226054,6.251760999738462,0.0,0.04940919858436019,-0.030056662425340934,2.6968338489074477,-0.013495779487677252,-0.07506734404929717,0.0,509.71132636083723,507.3494821215574,509.19860651194676,509.42452395006626
1.3200000000000007,-0.019936406540549872,-0.015319370728040696,11.759581148827703,6.275639908151209,6.24745204818732,0.0,0.07160925372002919,-0.034595625460776484,2.782788832675979,-0.03099127989589319,-0.06600117755112651,0.0,439.36372852559236,440.1106697775111,440.0838441573299,438.63333309806666
1.3800000000000008,-0.01494292656386933,-0.01754599819359272,11.928006655044209,6.273468106917086,6.243927203126379,0.0,0.09518615742056952,-0.039811747258456064,2.831259390691736,-0.04944120659650799,-0.04719325877811018,0.0,426.9377314173316,428.5367508593338,429.00407841366484,427.4338877687011
1.4400000000000008,-0.008197175125668716,-0.020201881763656886,12.106238812582706,6.270234656239927,6.241667028316931,0.0,0.12996431712033618,-0.04910526894652141,3.1090800682747948,-0.06473548252306198,-0.023359796692378417,0.0,496.42394155383863,498.1690715213835,498.1079375541994,496.9865665785517
1.5000000000000009,0.000478832715114941,-0.023434823516118426,12.29613110552331,6.266788315061511,6.240267586825796,0.0,0.15936807183044485,-0.05903189352660518,3.2203413107184167,-0.04582996849949728,-0.02325258521212137,0.0,450.4996941374055,450.50832028885424,448.37204144760864,449.9030102573194
1.560000000000001,0.010935186149359385,-0.027326032423427227,12.4923886035074,6.2645335069271795,6.238610674521837,0.0,0.1893181380151983,-0.07092177278657873,3.321272328487473,-0.02477742814388173,-0.03820099221614029,0.0,448.20121618911236,446.98440424382574,446.1204175530058,447.8353808680486
1.620000000000001,0.023315104563931755,-0.032010985521859624,12.696706441819117,6.2630877405256875,6.237202437824662,0.0,0.22351903520078698,-0.08539780196664216,3.4888091591558728,-0.02276729419468311,-0.0038476843009433385,0.0,466.1050412872368,468.78196381716896,468.9671519233797,469.12322532671516
1.680000000000001,0.03774921122819985,-0.037586297381884674,12.910590530908971,6.262235132658379,6.237139556428833,0.0,0.2576107384368372,-0.1005535455034627,3.640182267671168,-0.001032936054989048,0.004034048432683344,0.0,464.1267950203298,464.74502229141893,463.59858117219204,465.30333397965967
1.740000000000001,0.05409952641132577,-0.044026509598385756,13.13076336462395,6.262351974703904,6.2375222411555225,0.0,0.287359474583958,-0.11411314098740734,3.698720877658486,0.0073261104045987905,0.01069640911475532,0.0,436.5825961078478,437.13805696822453,436.0697596340207,436.76747556062344
1.8000000000000012,0.07228947368351277,-0.05130567943112413,13.355853881863528,6.262541494186234,6.238469737654164,0.0,0.31887137950450767,-0.12848485785299102,3.8039513338471798,-0.006852045610825222,0.024413612521552018,0.0,451.8822507224391,452.98662908827134,451.61784539708805,450.47270382698053
1.8600000000000012,0.09243725237735465,-0.05948847483708943,13.589293748574919,6.262272096576989,6.24030452766997,0.0,0.3525044195347814,-0.14430109865593696,3.9767946544495616,-0.0001408684416466248,0.040700046026037405,0.0,471.6468707465524,472.9033550447723,473.26446621927204,473.78084694786867
1.9200000000000013,0.11442023123239493,-0.06855673459533636,13.829889761251138,6.2629822499952965,6.242865496352792,0.0,0.3800060296039878,-0.15792913017898028,4.04284873124894,0.02880660157189221,0.04637854505913143,0.0,440.8718281174476,441.3418066755559,440.55927310751093,442.9463994056781
1.9800000000000013,0.13798811870635377,-0.0784169483420858,14.074119932170086,6.264584025717765,6.245521247262932,0.0,0.4053195244958973,-0.1705824325893724,4.097972321658315,0.0221015850246815,0.039655097259249324,0.0,439.5208511968665,438.9643554877023,437.8917132406205,437.33371071920396
2.0400000000000014,0.16308578507598312,-0.08903733266805965,14.323310588976366,6.26562551971638,6.2477719318809175,0.0,0.431011226090524,-0.1832990078999319,4.207993288138428,0.005604034624024995,0.03283782473401494,0.0,456.6164960306471,456.0729002986315,456.29772190940577,454.97862271617936
2.1000000000000014,0.18959263410143068,-0.10035951654943424,14.576653761844891,6.2663335125604345,6.249355987626274,0.0,0.45237637415228255,-0.19405614427398196,4.236678487857061,0.021961717077262254,0.008656363443510014,0.0,431.85109997119974,429.8065085628152,430.82323680446603,432.20412804451973
2.1600000000000015,0.21748946521319143,-0.11237688852979807,14.83567667122398,6.267679704694675,6.2493325939518805,0.0,0.4774514476812475,-0.20636603641287782,4.396816449579646,0.023369559940943595,-0.03281646865874356,0.0,473.50975476004487,470.3082204212534,472.24955361303626,472.3581372260133
2.2200000000000015,0.2467484945432752,-0.1250342721941751,15.099833945429571,6.268935335195438,6.2469297291670305,0.0,0.4980347891701736,-0.21542814743611927,4.4083714983584334,0.015530850662150472,-0.061234984510548277,0.0,428.0150074092336,425.58814069721575,427.81484831078365,427.1468258897853
2.2800000000000016,0.277427000684171,-0.13826453017528345,15.368362117540254,6.2709224147003635,6.243500726140752,0.0,0.5249403645703944,-0.22540375876365043,4.542024973733808,0.055184575327493005,-0.05002962382481012,0.0,465.06976483304373,465.9445607704719,464.048442822538,467.1513990146323
2.3400000000000016,0.3096641473451247,-0.15200577523649686,15.641742588323762,6.274118316324934,6.240498876838503,0.0,0.5498993936015196,-0.23234009639520434,4.5705295187523385,0.04912109229978286,-0.05003321677552923,0.0,434.24414943691323,434.24221076347624,433.91852173723356,433.41107722878377
2.4000000000000017,0.3434813800842254,-0.1661108675416936,15.917459521512077,6.2767011236236065,6.237288749459143,0.0,0.5776236187672847,-0.23756403553700428,4.61981859452787,0.02672094475536201,-0.06154043298499867,0.0,441.3002026252343,440.3472537956415,441.8697237669682,440.0199986204512
2.4600000000000017,0.37898775576030963,-0.18047998026433368,16.195321531264796,6.2781747847755,6.233688310316932,0.0,0.6062458770910035,-0.24126702012058457,4.642133458981682,0.019848112109017622,-0.057106251846991876,0.0,432.54136076270356,432.9120180016856,432.9768130128385,432.3982396502355
2.520000000000002,0.4163244245441276,-0.19505013366793433,16.475480562981527,6.2788723019192645,6.230359611353899,0.0,0.6386173499317546,-0.24430482318994656,4.69625267046913,-0.014858830751786652,-0.05240767470716042,0.0,442.55565090000164,442.9401735181157,444.9333818325888,442.08241513589695
2.580000000000002,0.4556820964339408,-0.2097982185173814,16.75918171766637,6.2776835810272065,6.227276063992852,0.0,0.6735883842766505,-0.24739455931238497,4.760157201946147,-0.032232800306007,-0.04943631542487256,0.0,445.9911761590518,446.2321446392336,448.0707737502766,446.6559131031935
